 3072.1 1447.5 12:36:43.806 62:12:22.44 4
 2422.9 1453.4 12:36:47.179 62:12:33.10 4
 1132.7 1458.2 12:36:53.900 62:12:54.00 2
 2848.8 1461.2 12:36:44.939 62:12:26.54 3
  392.5 1462.2 12:36:57.754 62:13:06.03 4
 1235.4 1462.3 12:36:53.354 62:12:52.50 3
 1444.3 1468.7 12:36:52.249 62:12:49.38 4
 3339.5 1472.3 12:36:42.354 62:12:19.05 4
 1899.5 1472.4 12:36:49.866 62:12:42.20 4
  986.6 1478.0 12:36:54.617 62:12:57.07 4
 1555.5 1483.7 12:36:51.635 62:12:48.14 2
 1781.6 1491.4 12:36:50.437 62:12:44.79 4
  476.8 1492.4 12:36:57.244 62:13:05.78 4
 3274.0 1493.2 12:36:42.648 62:12:20.86 4
  947.7 1494.3 12:36:54.782 62:12:58.29 4
 1372.3 1496.7 12:36:52.561 62:12:51.56 3
 1222.5 1496.8 12:36:53.342 62:12:53.97 4
 1874.2 1497.0 12:36:49.941 62:12:43.50 4
 1328.9 1499.1 12:36:52.782 62:12:52.34 4
 2888.1 1502.8 12:36:44.638 62:12:27.42 4
 2636.6 1504.4 12:36:45.947 62:12:31.52 4
 3611.6 1506.1 12:36:40.858 62:12:15.90 3
  808.2 1506.2 12:36:55.483 62:13:00.96 3
 3882.5 1512.5 12:36:39.430 62:12:11.78 2
 2314.4 1517.4 12:36:47.598 62:12:37.17 1
 1423.0 1519.0 12:36:52.245 62:12:51.56 4
 1799.5 1526.4 12:36:50.263 62:12:45.78 1
 2565.6 1526.7 12:36:46.266 62:12:33.47 3
  713.7 1528.6 12:36:55.925 62:13:03.30 3
 2216.0 1530.5 12:36:48.081 62:12:39.23 4
 3924.7 1530.7 12:36:39.168 62:12:11.76 4
 1416.6 1531.7 12:36:52.249 62:12:52.12 4
 2734.9 1533.3 12:36:45.368 62:12:30.99 2
  461.1 1536.2 12:36:57.226 62:13:07.63 1
 2300.2 1541.3 12:36:47.617 62:12:38.27 4
  433.1 1544.1 12:36:57.354 62:13:08.36 4
 3812.9 1545.4 12:36:39.717 62:12:14.10 2
 1918.0 1548.4 12:36:49.595 62:12:44.68 4
 3841.4 1549.7 12:36:39.559 62:12:13.79 4
 2407.6 1549.9 12:36:47.037 62:12:36.86 4
 3503.8 1550.3 12:36:41.318 62:12:19.25 4
  734.2 1556.1 12:36:55.755 62:13:03.97 3
 2572.3 1559.2 12:36:46.156 62:12:34.55 4
 1263.6 1571.0 12:36:52.958 62:12:56.01 4
 2555.7 1571.1 12:36:46.216 62:12:35.25 2
 3329.9 1576.9 12:36:42.164 62:12:23.01 4
 2677.2 1578.4 12:36:45.565 62:12:33.56 4
 1231.2 1581.2 12:36:53.103 62:12:56.90 4
 1627.7 1582.9 12:36:51.030 62:12:50.60 4
 2879.9 1583.4 12:36:44.496 62:12:30.49 4
 1253.9 1586.7 12:36:52.972 62:12:56.74 4
  833.5 1589.9 12:36:55.159 62:13:03.61 1
 2038.3 1593.6 12:36:48.863 62:12:44.39 4
 2276.5 1593.8 12:36:47.620 62:12:40.57 4
 1445.7 1593.9 12:36:51.955 62:12:53.92 4
  584.0 1595.8 12:36:56.448 62:13:07.83 4
 1843.7 1596.4 12:36:49.872 62:12:47.62 4
 2710.2 1597.1 12:36:45.350 62:12:33.72 3
 3234.9 1598.0 12:36:42.611 62:12:25.31 4
 1013.3 1599.7 12:36:54.198 62:13:01.08 3
  529.5 1601.3 12:36:56.720 62:13:08.90 4
 3166.1 1604.7 12:36:42.954 62:12:26.66 4
 2675.5 1606.0 12:36:45.511 62:12:34.60 4
  484.2 1611.3 12:36:56.933 62:13:10.00 1
 1763.9 1612.4 12:36:50.252 62:12:49.48 3
 1649.0 1616.1 12:36:50.843 62:12:51.47 4
 1718.7 1617.8 12:36:50.475 62:12:50.41 4
 2002.5 1618.9 12:36:48.992 62:12:45.89 4
 3123.1 1625.1 12:36:43.132 62:12:28.10 4
  217.3 1625.6 12:36:58.293 62:13:14.80 1
 1841.9 1627.7 12:36:49.810 62:12:48.79 4
  844.1 1629.0 12:36:55.014 62:13:04.86 3
 2203.5 1633.6 12:36:47.909 62:12:43.19 4
 1418.2 1634.2 12:36:52.006 62:12:55.83 3
 1819.1 1634.4 12:36:49.913 62:12:49.40 4
 1563.0 1634.6 12:36:51.249 62:12:53.52 4
 1438.3 1635.2 12:36:51.898 62:12:55.55 4
 3168.8 1639.0 12:36:42.861 62:12:27.87 4
 1206.7 1639.6 12:36:53.097 62:12:59.43 4
 1500.1 1641.3 12:36:51.562 62:12:54.78 4
 3736.2 1645.4 12:36:39.888 62:12:18.97 4
 1157.6 1649.1 12:36:53.332 62:13:00.56 4
 1023.3 1649.2 12:36:54.032 62:13:02.72 4
 1897.0 1650.1 12:36:49.471 62:12:48.72 3
  495.5 1651.5 12:36:56.782 62:13:11.28 3
 1261.0 1652.2 12:36:52.785 62:12:59.01 4
 1975.6 1653.3 12:36:49.053 62:12:47.57 3
 3654.4 1658.2 12:36:40.285 62:12:20.76 4
 2568.4 1660.0 12:36:45.945 62:12:38.29 3
  286.6 1660.9 12:36:57.851 62:13:14.97 2
 3788.4 1661.4 12:36:39.579 62:12:18.72 3
 2493.7 1662.8 12:36:46.328 62:12:39.59 4
 2104.4 1665.6 12:36:48.353 62:12:45.95 3
 3335.4 1666.3 12:36:41.930 62:12:26.18 4
 2078.4 1668.8 12:36:48.481 62:12:46.49 4
 2978.1 1670.4 12:36:43.784 62:12:32.08 4
 3511.1 1670.7 12:36:41.003 62:12:23.52 3
 1868.3 1671.3 12:36:49.572 62:12:49.95 2
 3322.1 1673.9 12:36:41.982 62:12:26.68 4
 2292.0 1674.2 12:36:47.354 62:12:43.25 1
 1530.6 1674.8 12:36:51.326 62:12:55.51 4
  306.1 1675.4 12:36:57.716 62:13:15.19 4
 1587.0 1677.7 12:36:51.025 62:12:54.71 4
 3262.2 1679.5 12:36:42.281 62:12:27.84 4
 1842.5 1693.1 12:36:49.656 62:12:51.16 4
  433.3 1694.1 12:36:57.009 62:13:13.83 4
 3684.9 1694.7 12:36:40.042 62:12:21.60 4
 2342.2 1697.0 12:36:47.040 62:12:43.27 4
 1718.7 1700.6 12:36:50.285 62:12:53.43 3
  781.4 1710.2 12:36:55.155 62:13:08.83 2
 2046.3 1710.7 12:36:48.553 62:12:48.53 3
 2667.5 1712.8 12:36:45.307 62:12:38.62 4
  757.3 1717.1 12:36:55.265 62:13:09.47 3
 1608.0 1719.3 12:36:50.820 62:12:55.89 4
  620.0 1719.7 12:36:55.975 62:13:11.77 4
  515.4 1721.4 12:36:56.518 62:13:13.51 4
 3598.7 1724.3 12:36:40.423 62:12:24.06 4
  321.9 1725.0 12:36:57.519 62:13:16.75 4
 2636.3 1726.6 12:36:45.438 62:12:39.63 4
 3875.8 1729.0 12:36:38.967 62:12:19.77 3
 3401.9 1733.5 12:36:41.429 62:12:27.56 4
  708.9 1742.9 12:36:55.458 62:13:11.19 1
 3075.0 1743.0 12:36:43.112 62:12:33.17 4
 2419.3 1748.5 12:36:46.520 62:12:43.91 4
  848.1 1752.8 12:36:54.709 62:13:09.31 3
  530.3 1754.7 12:36:56.363 62:13:14.48 3
 1556.1 1755.2 12:36:51.008 62:12:58.03 4
 2707.5 1758.2 12:36:44.994 62:12:39.63 4
 3542.1 1762.9 12:36:40.630 62:12:26.38 4
 1577.7 1763.6 12:36:50.876 62:12:57.99 4
 2577.6 1764.1 12:36:45.658 62:12:41.93 1
 3288.0 1767.1 12:36:41.945 62:12:30.62 4
 2394.3 1767.4 12:36:46.607 62:12:45.00 2
  756.7 1769.3 12:36:55.148 62:13:11.38 4
 3483.8 1771.9 12:36:40.913 62:12:27.64 4
 1287.8 1772.6 12:36:52.368 62:13:02.97 4
 3195.1 1777.3 12:36:42.407 62:12:32.49 4
 2158.3 1783.9 12:36:47.800 62:12:49.40 4
 1914.5 1784.7 12:36:49.070 62:12:53.34 3
 1462.4 1785.2 12:36:51.428 62:13:00.63 4
 1942.8 1785.8 12:36:48.920 62:12:52.93 4
 3277.2 1791.1 12:36:41.947 62:12:31.67 4
 1825.0 1795.7 12:36:49.512 62:12:55.18 4
 3325.8 1795.8 12:36:41.682 62:12:31.06 4
 1835.4 1800.8 12:36:49.446 62:12:55.20 4
 2553.9 1808.7 12:36:45.679 62:12:43.94 3
 3598.9 1809.6 12:36:40.226 62:12:27.17 4
 3478.4 1813.0 12:36:40.847 62:12:29.23 3
 2183.7 1814.5 12:36:47.597 62:12:50.11 4
 3712.9 1819.1 12:36:39.610 62:12:25.68 4
 3436.2 1827.3 12:36:41.034 62:12:30.43 3
 2688.5 1831.4 12:36:44.925 62:12:42.61 4
 2830.2 1831.9 12:36:44.185 62:12:40.34 4
 1863.1 1834.2 12:36:49.225 62:12:55.97 4
 1732.2 1835.8 12:36:49.904 62:12:58.14 1
 2456.3 1835.9 12:36:46.126 62:12:46.50 1
  556.6 1837.3 12:36:56.037 62:13:17.07 4
 1780.9 1841.8 12:36:49.636 62:12:57.57 2
 1975.0 1842.4 12:36:48.622 62:12:54.48 4
 2318.1 1847.0 12:36:46.821 62:12:49.13 4
 3590.6 1850.8 12:36:40.175 62:12:28.80 4
 2630.3 1855.9 12:36:45.172 62:12:44.43 4
  894.5 1856.0 12:36:54.230 62:13:12.33 4
 2214.1 1857.0 12:36:47.341 62:12:51.16 3
  745.6 1857.6 12:36:55.003 62:13:14.78 4
 1835.7 1861.6 12:36:49.305 62:12:57.41 4
 2992.6 1862.6 12:36:43.267 62:12:38.85 4
  989.2 1863.2 12:36:53.719 62:13:11.07 4
 1149.7 1865.0 12:36:52.877 62:13:08.56 4
 1100.3 1867.2 12:36:53.130 62:13:09.43 4
 3521.6 1870.6 12:36:40.489 62:12:30.63 4
 3657.8 1873.0 12:36:39.773 62:12:28.53 3
  790.0 1876.8 12:36:54.728 62:13:14.77 4
 2166.4 1877.4 12:36:47.543 62:12:52.68 4
 2954.6 1880.5 12:36:43.424 62:12:40.12 4
 3840.2 1883.8 12:36:38.797 62:12:25.99 4
 2873.3 1883.8 12:36:43.840 62:12:41.54 4
  858.1 1887.3 12:36:54.348 62:13:14.06 4
 2050.5 1895.3 12:36:48.107 62:12:55.19 1
 3749.0 1898.1 12:36:39.240 62:12:27.98 2
 3655.8 1901.5 12:36:39.718 62:12:29.60 3
 2753.7 1901.9 12:36:44.423 62:12:44.13 4
 1894.7 1902.4 12:36:48.903 62:12:57.95 4
 3311.2 1903.6 12:36:41.511 62:12:35.22 4
 2591.6 1906.3 12:36:45.258 62:12:46.89 4
 3289.8 1907.1 12:36:41.614 62:12:35.69 3
 2623.8 1907.5 12:36:45.088 62:12:46.42 3
 1943.0 1921.0 12:36:48.609 62:12:57.86 4
 2382.5 1923.2 12:36:46.310 62:12:50.87 4
 2099.3 1930.1 12:36:47.772 62:12:55.68 3
 3670.7 1932.6 12:36:39.569 62:12:30.49 3
 3612.1 1936.9 12:36:39.865 62:12:31.59 3
 2794.9 1939.7 12:36:44.121 62:12:44.84 1
  803.6 1941.9 12:36:54.507 62:13:16.92 2
  355.2 1945.4 12:36:56.840 62:13:24.25 4
  701.3 1947.0 12:36:55.029 62:13:18.75 1
 2977.1 1948.4 12:36:43.151 62:12:42.23 1
 2662.4 1949.8 12:36:44.789 62:12:47.34 4
  862.6 1954.0 12:36:54.171 62:13:16.41 4
 2574.0 1956.6 12:36:45.235 62:12:49.01 4
 1232.9 1959.5 12:36:52.226 62:13:10.67 4
 2524.5 1961.6 12:36:45.481 62:12:49.99 4
  583.9 1961.9 12:36:55.608 62:13:21.18 2
 3787.1 1970.5 12:36:38.875 62:12:30.00 4
 3241.8 1971.8 12:36:41.716 62:12:38.82 4
 3573.3 1976.4 12:36:39.976 62:12:33.66 4
 3269.6 1985.4 12:36:41.540 62:12:38.87 4
 2420.6 1988.3 12:36:45.962 62:12:52.63 4
 2455.9 1991.8 12:36:45.770 62:12:52.19 4
 3458.1 1995.1 12:36:40.534 62:12:36.19 3
 1101.9 2003.1 12:36:52.810 62:13:14.36 4
 2754.9 2004.0 12:36:44.182 62:12:47.83 4
 2303.4 2007.9 12:36:46.528 62:12:55.23 4
  457.7 2015.8 12:36:56.143 62:13:25.17 1
 2587.1 2017.5 12:36:45.026 62:12:51.02 4
 1879.2 2018.9 12:36:48.717 62:13:02.45 3
  818.3 2020.9 12:36:54.249 62:13:19.56 4
  938.5 2029.7 12:36:53.602 62:13:17.95 4
 3849.0 2034.0 12:36:38.406 62:12:31.32 2
  372.2 2040.0 12:36:56.534 62:13:27.42 4
 3055.9 2061.8 12:36:42.479 62:12:45.09 4
 1674.7 2063.4 12:36:49.682 62:13:07.36 4
 2766.8 2070.8 12:36:43.966 62:12:50.07 2
 1224.9 2072.4 12:36:52.009 62:13:14.91 4
 3171.2 2072.8 12:36:41.852 62:12:43.64 4
 3260.7 2073.8 12:36:41.383 62:12:42.24 4
  846.1 2074.0 12:36:53.982 62:13:21.05 4
  939.8 2077.3 12:36:53.486 62:13:19.67 4
  890.2 2078.0 12:36:53.743 62:13:20.49 4
 3792.2 2078.6 12:36:38.600 62:12:33.86 3
  510.2 2084.3 12:36:55.712 62:13:26.82 4
  705.4 2085.8 12:36:54.689 62:13:23.74 3
 1834.7 2088.5 12:36:48.789 62:13:05.70 4
 1896.1 2093.4 12:36:48.457 62:13:04.89 4
 2701.6 2097.5 12:36:44.245 62:12:52.09 4
 3628.1 2104.3 12:36:39.396 62:12:37.44 4
  414.9 2120.1 12:36:56.127 62:13:29.66 4
 2773.5 2122.9 12:36:43.812 62:12:51.86 4
 1467.6 2124.9 12:36:50.621 62:13:12.93 3
  956.9 2134.7 12:36:53.264 62:13:21.49 4
 1279.3 2145.4 12:36:51.557 62:13:16.70 4
  492.8 2152.8 12:36:55.646 62:13:29.60 4
 1754.4 2164.1 12:36:49.034 62:13:09.75 4
  791.3 2168.0 12:36:54.053 62:13:25.36 3
  956.7 2168.4 12:36:53.188 62:13:22.72 4
 1684.8 2174.5 12:36:49.374 62:13:11.25 3
  530.0 2176.6 12:36:55.397 62:13:29.87 4
  833.4 2187.4 12:36:53.788 62:13:25.39 4
 1611.3 2191.3 12:36:49.719 62:13:13.04 2
 1000.7 2197.3 12:36:52.892 62:13:23.07 2
  898.0 2204.8 12:36:53.411 62:13:24.99 4
 1458.6 2208.5 12:36:50.476 62:13:16.12 2
 1788.3 2214.7 12:36:48.741 62:13:11.05 2
 1915.2 2215.0 12:36:48.078 62:13:09.02 1
 2721.3 2217.0 12:36:43.868 62:12:56.13 4
 1109.4 2251.0 12:36:52.201 62:13:23.28 4
  355.4 2260.0 12:36:56.117 62:13:35.71 4
  876.3 2266.3 12:36:53.383 62:13:27.58 4
 1920.0 2269.2 12:36:47.929 62:13:10.92 4
 1319.3 2272.4 12:36:51.057 62:13:20.69 3
 1076.0 2292.9 12:36:52.280 62:13:25.34 3
 1619.1 2293.7 12:36:49.443 62:13:16.65 3
  508.8 2299.4 12:36:55.226 62:13:34.69 4
 1083.4 2301.1 12:36:52.222 62:13:25.52 4
  849.9 2304.8 12:36:53.432 62:13:29.41 4
 1792.3 2306.2 12:36:48.510 62:13:14.32 1
 1836.2 2312.4 12:36:48.267 62:13:13.84 2
  229.4 2317.5 12:36:56.643 62:13:39.83 3
  614.7 2320.0 12:36:54.625 62:13:33.74 4
 1881.2 2325.1 12:36:48.003 62:13:13.58 4
  531.3 2327.4 12:36:55.044 62:13:35.35 4
  480.1 2328.9 12:36:55.308 62:13:36.22 4
 1001.8 2342.7 12:36:52.553 62:13:28.35 4
 2472.2 2344.1 12:36:44.875 62:13:04.77 4
  586.1 2347.3 12:36:54.712 62:13:35.19 4
 1154.3 2352.1 12:36:51.735 62:13:26.24 4
 2521.0 2361.5 12:36:44.581 62:13:04.62 2
 1775.1 2362.2 12:36:48.472 62:13:16.64 1
  622.5 2362.4 12:36:54.487 62:13:35.16 4
  901.1 2366.3 12:36:53.024 62:13:30.83 4
  873.0 2377.1 12:36:53.146 62:13:31.67 4
  420.2 2377.4 12:36:55.509 62:13:38.95 4
 1707.0 2381.9 12:36:48.782 62:13:18.45 4
 2094.9 2385.8 12:36:46.748 62:13:12.36 4
 2311.6 2386.9 12:36:45.615 62:13:08.91 3
  421.6 2389.9 12:36:55.473 62:13:39.39 4
  763.8 2390.3 12:36:53.686 62:13:33.91 4
  459.3 2395.0 12:36:55.265 62:13:38.97 4
  539.3 2396.7 12:36:54.843 62:13:37.75 4
  661.9 2398.4 12:36:54.199 62:13:35.84 4
 2481.1 2403.8 12:36:44.692 62:13:06.80 4
 2460.9 2407.1 12:36:44.790 62:13:07.25 4
  137.0 2418.5 12:36:56.894 62:13:45.00 4
  908.9 2425.3 12:36:52.848 62:13:32.85 4
 1538.9 2429.5 12:36:49.550 62:13:22.88 4
 1626.8 2438.7 12:36:49.070 62:13:21.81 1
 1642.2 2448.0 12:36:48.968 62:13:21.90 4
 1209.4 2454.9 12:36:51.211 62:13:29.11 4
 1762.2 2459.1 12:36:48.316 62:13:20.38 4
  969.1 2459.2 12:36:52.456 62:13:33.12 4
 2174.5 2463.3 12:36:46.155 62:13:13.90 4
 1865.3 2466.2 12:36:47.762 62:13:18.98 4
 1805.1 2466.5 12:36:48.075 62:13:19.96 1
 1056.0 2471.4 12:36:51.974 62:13:32.17 3
  642.4 2475.2 12:36:54.125 62:13:38.95 4
 1676.7 2479.3 12:36:48.716 62:13:22.49 4
  409.7 2484.5 12:36:55.318 62:13:43.03 4
  172.2 2492.4 12:36:56.540 62:13:47.13 4
  538.9 2494.2 12:36:54.621 62:13:41.31 4
 1707.6 2501.3 12:36:48.504 62:13:22.79 4
 1139.2 2504.7 12:36:51.463 62:13:32.05 4
 2894.6 2517.6 12:36:42.273 62:13:04.30 3
 2848.0 2519.4 12:36:42.512 62:13:05.12 4
 1086.5 2520.7 12:36:51.702 62:13:33.48 4
 2821.2 2530.3 12:36:42.626 62:13:05.94 2
  935.7 2532.0 12:36:52.463 62:13:36.31 4
 1348.1 2534.1 12:36:50.305 62:13:29.76 4
 2537.1 2536.8 12:36:44.094 62:13:10.75 4
 2905.3 2544.9 12:36:42.154 62:13:05.12 4
 2793.4 2550.5 12:36:42.725 62:13:07.13 2
 1430.9 2551.7 12:36:49.833 62:13:29.07 4
 1645.3 2552.6 12:36:48.712 62:13:25.66 1
 1461.7 2555.8 12:36:49.663 62:13:28.73 4
 1409.4 2559.8 12:36:49.926 62:13:29.72 4
 1037.7 2562.4 12:36:51.861 62:13:35.78 4
 2455.9 2565.6 12:36:44.451 62:13:13.11 4
  929.3 2568.7 12:36:52.412 62:13:37.75 4
  861.2 2574.9 12:36:52.754 62:13:39.07 4
 2545.8 2575.0 12:36:43.961 62:13:12.00 4
  546.8 2575.6 12:36:54.393 62:13:44.15 4
  279.7 2585.1 12:36:55.766 62:13:48.78 3
  304.9 2586.1 12:36:55.632 62:13:48.41 4
  776.4 2590.2 12:36:53.161 62:13:40.99 4
  409.0 2594.9 12:36:55.069 62:13:47.06 4
  765.3 2599.2 12:36:53.198 62:13:41.50 4
  337.3 2608.4 12:36:55.412 62:13:48.71 4
 1819.7 2612.2 12:36:47.664 62:13:25.03 4
  756.5 2612.9 12:36:53.213 62:13:42.14 4
  383.4 2613.5 12:36:55.159 62:13:48.15 4
  772.0 2613.8 12:36:53.130 62:13:41.92 4
 1633.3 2617.7 12:36:48.625 62:13:28.23 3
 2673.2 2627.9 12:36:43.174 62:13:11.88 4
 1012.7 2635.7 12:36:51.823 62:13:38.86 4
 2565.5 2636.7 12:36:43.716 62:13:13.93 4
  680.0 2637.1 12:36:53.557 62:13:44.25 4
 1532.9 2637.3 12:36:49.104 62:13:30.56 4
  315.1 2637.8 12:36:55.460 62:13:50.14 4
 1260.6 2638.3 12:36:50.523 62:13:34.97 2
  938.7 2642.3 12:36:52.194 62:13:40.29 4
 2353.3 2643.8 12:36:44.807 62:13:17.61 3
  738.4 2647.3 12:36:53.228 62:13:43.68 4
 1685.4 2655.7 12:36:48.265 62:13:28.78 4
 2860.7 2665.3 12:36:42.110 62:13:10.23 4
  778.0 2672.6 12:36:52.964 62:13:43.97 4
  765.9 2673.9 12:36:53.024 62:13:44.21 4
 1138.3 2686.9 12:36:51.050 62:13:38.70 4
 2371.2 2688.9 12:36:44.610 62:13:18.96 4
  709.2 2689.8 12:36:53.283 62:13:45.70 3
  418.5 2699.9 12:36:54.778 62:13:50.74 3
 1456.0 2702.9 12:36:49.354 62:13:34.18 2
  271.0 2708.1 12:36:55.529 62:13:53.41 4
  731.8 2709.9 12:36:53.119 62:13:46.07 4
 2854.9 2718.0 12:36:42.019 62:13:12.24 3
 1482.9 2721.5 12:36:49.171 62:13:34.43 4
 1908.3 2724.1 12:36:46.945 62:13:27.69 3
  325.3 2727.5 12:36:55.201 62:13:53.24 4
 1110.0 2733.8 12:36:51.090 62:13:40.87 4
 1512.8 2742.0 12:36:48.968 62:13:34.70 4
 1803.8 2742.9 12:36:47.447 62:13:30.05 3
 1699.9 2747.3 12:36:47.979 62:13:31.88 4
  407.6 2752.9 12:36:54.713 62:13:52.85 3
 2100.9 2759.3 12:36:45.859 62:13:25.87 3
 2622.8 2772.2 12:36:43.106 62:13:17.95 3
 1783.0 2776.9 12:36:47.478 62:13:31.63 1
  848.8 2777.8 12:36:52.352 62:13:46.67 3
  216.9 2779.1 12:36:55.649 62:13:56.86 4
  812.9 2785.8 12:36:52.521 62:13:47.54 4
 1440.5 2788.4 12:36:49.239 62:13:37.55 4
 2172.1 2793.4 12:36:45.409 62:13:25.97 4
 1026.9 2801.2 12:36:51.369 62:13:44.66 4
  781.0 2806.3 12:36:52.641 62:13:48.80 4
  717.5 2808.0 12:36:52.969 62:13:49.88 4
  357.0 2808.1 12:36:54.851 62:13:55.67 4
 1785.7 2810.3 12:36:47.387 62:13:32.80 4
  854.5 2818.7 12:36:52.229 62:13:48.07 3
 1243.5 2819.2 12:36:50.197 62:13:41.84 4
  491.0 2830.6 12:36:54.099 62:13:54.34 3
  407.6 2835.7 12:36:54.523 62:13:55.87 3
 1835.2 2838.4 12:36:47.064 62:13:33.03 4
 2663.5 2838.9 12:36:42.740 62:13:19.73 3
  196.0 2852.5 12:36:55.589 62:13:59.88 4
 1078.2 2854.6 12:36:50.978 62:13:45.78 4
 2726.2 2857.4 12:36:42.370 62:13:19.39 3
 1292.8 2873.3 12:36:49.815 62:13:43.02 4
 2113.0 2876.8 12:36:45.526 62:13:29.96 4
 1898.7 2894.9 12:36:46.603 62:13:34.07 4
 1755.2 2897.2 12:36:47.346 62:13:36.46 4
 1840.9 2902.7 12:36:46.886 62:13:35.28 4
  665.9 2903.7 12:36:53.018 62:13:54.20 4
 1011.7 2907.3 12:36:51.204 62:13:48.77 4
 1958.2 2909.9 12:36:46.257 62:13:33.66 4
  181.2 2923.1 12:36:55.505 62:14:02.69 3
 1429.4 2925.7 12:36:48.981 62:13:42.73 2
 1199.2 2925.9 12:36:50.183 62:13:46.44 4
 2760.9 2929.6 12:36:42.023 62:13:21.47 4
 1052.9 2931.9 12:36:50.933 62:13:49.01 3
  703.8 2936.2 12:36:52.746 62:13:54.77 4
  809.1 2936.8 12:36:52.194 62:13:53.10 4
 1881.2 2940.5 12:36:46.589 62:13:36.01 4
 1970.5 2942.4 12:36:46.119 62:13:34.64 4
  644.8 2946.1 12:36:53.031 62:13:56.08 1
 2246.2 2953.8 12:36:44.653 62:13:30.63 4
 1089.5 2959.9 12:36:50.677 62:13:49.44 3
 1876.2 2962.6 12:36:46.564 62:13:36.90 2
  865.7 2981.0 12:36:51.797 62:13:53.81 2
 1145.4 2987.9 12:36:50.321 62:13:49.56 4
 1313.6 2989.2 12:36:49.440 62:13:46.91 1
 1578.8 3000.7 12:36:48.029 62:13:43.07 4
  317.1 3009.8 12:36:54.596 62:14:03.67 4
 1728.0 3034.0 12:36:47.174 62:13:41.88 4
 1596.3 3037.1 12:36:47.854 62:13:44.11 4
  317.8 3047.7 12:36:54.505 62:14:05.04 4
 1665.8 3054.2 12:36:47.452 62:13:43.62 4
 1547.7 3058.5 12:36:48.059 62:13:45.67 4
 1198.4 3060.1 12:36:49.879 62:13:51.34 4
 1401.5 3060.6 12:36:48.817 62:13:48.10 2
  513.7 3061.4 12:36:53.451 62:14:02.39 4
  231.3 3081.9 12:36:54.879 62:14:07.67 4
  626.5 3083.0 12:36:52.812 62:14:01.37 3
  344.8 3083.1 12:36:54.283 62:14:05.89 4
  720.1 3083.2 12:36:52.323 62:13:59.87 2
 1457.0 3094.5 12:36:48.450 62:13:48.44 4
  586.5 3095.8 12:36:52.992 62:14:02.48 3
 1604.6 3097.7 12:36:47.672 62:13:46.19 4
  277.4 3106.2 12:36:54.582 62:14:07.82 4
 1256.6 3114.7 12:36:49.449 62:13:52.40 4
  479.8 3115.5 12:36:53.504 62:14:04.91 4
 1333.7 3115.9 12:36:49.044 62:13:51.20 4
  713.5 3122.7 12:36:52.267 62:14:01.42 4
  976.3 3125.9 12:36:50.887 62:13:57.31 4
  765.0 3128.9 12:36:51.984 62:14:00.82 3
 1239.1 3136.3 12:36:49.491 62:13:53.47 4
  444.3 3157.2 12:36:53.593 62:14:07.00 4
  581.3 3158.8 12:36:52.874 62:14:04.86 3
 1178.6 3172.8 12:36:49.723 62:13:55.77 4
 1358.2 3182.7 12:36:48.763 62:13:53.25 4
  971.6 3187.5 12:36:50.770 62:13:59.63 3
  737.4 3190.7 12:36:51.986 62:14:03.51 4
 1904.4 3191.3 12:36:45.892 62:13:44.78 4
  803.1 3200.6 12:36:51.620 62:14:02.82 4
 1974.2 3203.9 12:36:45.498 62:13:44.12 4
 1812.9 3211.2 12:36:46.324 62:13:46.97 4
 1054.0 3211.6 12:36:50.285 62:13:59.19 4
 1553.3 3215.6 12:36:47.669 62:13:51.31 4
 1783.8 3225.4 12:36:46.443 62:13:47.96 2
  659.8 3226.1 12:36:52.310 62:14:06.05 4
 1026.2 3228.8 12:36:50.390 62:14:00.26 4
  411.5 3229.2 12:36:53.599 62:14:10.15 4
  685.9 3230.9 12:36:52.162 62:14:05.80 4
  526.4 3233.8 12:36:52.989 62:14:08.47 4
  725.7 3238.3 12:36:51.937 62:14:05.43 4
  539.9 3239.5 12:36:52.905 62:14:08.46 4
 1063.0 3268.3 12:36:50.107 62:14:01.11 4
 1864.5 3274.3 12:36:45.909 62:13:48.45 4
  950.9 3274.8 12:36:50.678 62:14:03.15 4
  912.0 3279.7 12:36:50.870 62:14:03.95 3
 1967.4 3279.9 12:36:45.359 62:13:47.00 4
  934.4 3288.2 12:36:50.733 62:14:03.90 4
  741.7 3295.8 12:36:51.722 62:14:07.27 4
  694.1 3297.9 12:36:51.966 62:14:08.11 4
 1641.5 3302.2 12:36:47.009 62:13:53.05 3
  847.9 3307.6 12:36:51.140 62:14:06.00 4
 1041.9 3328.9 12:36:50.078 62:14:03.66 3
  784.6 3338.2 12:36:51.401 62:14:08.13 3
 1670.9 3346.7 12:36:46.753 62:13:54.20 4
 1930.4 3347.7 12:36:45.396 62:13:50.06 4
  688.4 3356.6 12:36:51.861 62:14:10.35 4
  590.1 3360.7 12:36:52.365 62:14:12.07 4
 1883.4 3379.9 12:36:45.568 62:13:51.99 4
  605.2 3383.8 12:36:52.233 62:14:12.67 4
  287.6 3395.1 12:36:53.865 62:14:18.19 4
  327.1 3397.0 12:36:53.655 62:14:17.62 3
 1061.3 3407.6 12:36:49.796 62:14:06.21 4
  765.4 3409.8 12:36:51.336 62:14:11.05 4
 1313.0 3409.9 12:36:48.477 62:14:02.25 4
  978.7 3409.9 12:36:50.222 62:14:07.63 4
  535.6 3409.9 12:36:52.536 62:14:14.74 4
  590.6 3417.6 12:36:52.231 62:14:14.14 3
